16867729,Memory Flux,"0","180.000","-2.500","-60.000","0200000000000000000000000000000000000000",COP,Promyvion-Vahzl
16867730,Memory Flux,"0","420.000","-2.500","140.000","0200000000000000000000000000000000000000",COP,Promyvion-Vahzl
16867754,Goblin Footprint,36,-5.293,"0.000",-105.741,"0000340000000000000000000000000000000000",COP,Promyvion-Vahzl
16871588,Radiant Aureole,"0",-0.074,-119.249,-359.957,"0000340000000000000000000000000000000000",COP,Spire_of_Vahzl
16871607,Goblin Footprint,133,"14.460",-0.805,281.967,"0000340000000000000000000000000000000000",COP,Spire_of_Vahzl
16875841,Swirling Vortex,"0",458.829,7.999,5.418,"0000340000000000000000000000000000000000",COP,Lufaise_Meadows
16875866,"Yoram, I.M.",54,-542.418,-6.124,-53.521,"0100020200100520053005400750B760B8700000",COP,Lufaise_Meadows
16875872,"Chilaumme, R.K.",1,414.659,1.905,-52.417,"010000040610062006300C400650086100700000",COP,Lufaise_Meadows
16875875,Jersey,51,-548.706,-6.197,-53.897,"01000201121018200F3007401150006000700000",COP,Lufaise_Meadows
16875881,Goblin Footprint,170,426.378,-0.866,-28.312,"0000340000000000000000000000000000000000",COP,Lufaise_Meadows
16875883,Logging Point,"0",-212.218,-16.399,316.257,"0000770900000000000000000000000000000000",COP,Lufaise_Meadows
16875884,Logging Point,"0",-415.353,-15.851,124.179,"0000770900000000000000000000000000000000",COP,Lufaise_Meadows
16875885,Logging Point,"0",-428.247,-8.431,34.783,"0000770900000000000000000000000000000000",COP,Lufaise_Meadows
16875886,Logging Point,"0",93.994,-9.035,-55.871,"0000770900000000000000000000000000000000",COP,Lufaise_Meadows
16875887,Logging Point,"0",-415.353,-15.851,124.179,"0000770900000000000000000000000000000000",COP,Lufaise_Meadows
16875888,Logging Point,"0",-415.353,-15.851,124.179,"0000770900000000000000000000000000000000",COP,Lufaise_Meadows
16875901,Luck Rune,96,276.507,1.917,-139.961,"0000340000000000000000000000000000000000",COP,Lufaise_Meadows
16875910,Planar Rift,"0","-406.000","-8.000","44.000","00006F0900000000000000000000000000000000",VOIDWATCH,Lufaise_Meadows
16875911,Planar Rift,"0","-69.000","-7.000","-193.000","00006F0900000000000000000000000000000000",VOIDWATCH,Lufaise_Meadows
16875912,Planar Rift,"0","-234.000","-15.000","125.000","00006F0900000000000000000000000000000000",VOIDWATCH,Lufaise_Meadows
16875916,Survival Guide,192,"-554.000","-6.200","-56.000","0000810900000000000000000000000000000000",SURVIVAL_GUIDE,Lufaise_Meadows
16875917,Ethereal Junction,"0","-167.970","-15.940","117.020","00008F0900000000000000000000000000000000",SOA,Lufaise_Meadows
16875918,Ethereal Junction,"0","200.020","0.260","-89.290","00008F0900000000000000000000000000000000",SOA,Lufaise_Meadows
16875919,Ethereal Junction,"0","398.100","0.690","-144.070","00008F0900000000000000000000000000000000",SOA,Lufaise_Meadows
16879933,Iron Gate,"0","56.500","-25.500","740.000","0200000000000000000000000000000000000000",COP,Misareaux_Coast
16879934,Spatial Displacement,"0","-544.310","-33.300","358.000","0000340000000000000000000000000000000000",COP,Misareaux_Coast
16879935,Dilapidated Gate,"0","260.000",7.319,-440.001,"0200000000000000000000000000000000000000",COP,Misareaux_Coast
16879937,Dilapidated Gate,"0","-260.000","-32.680","280.000","0200000000000000000000000000000000000000",COP,Misareaux_Coast
16879938,Dilapidated Gate,"0","-400.000","-32.680","340.000","0200000000000000000000000000000000000000",COP,Misareaux_Coast
16879943,Swirling Vortex,"0",-118.968,-32.075,219.996,"0000340000000000000000000000000000000000",COP,Misareaux_Coast
16879970,Goblin Footprint,208,602.142,17.348,-262.622,"0000340000000000000000000000000000000000",COP,Misareaux_Coast
16879972,Logging Point,"0",-213.362,-32.315,150.466,"0000770900000000000000000000000000000000",COP,Misareaux_Coast
16879973,Logging Point,"0",-66.369,"-24.960",535.166,"0000770900000000000000000000000000000000",COP,Misareaux_Coast
16879974,Logging Point,"0",-323.737,-32.938,203.954,"0000770900000000000000000000000000000000",COP,Misareaux_Coast
16879975,Logging Point,"0",-288.729,-32.055,140.837,"0000770900000000000000000000000000000000",COP,Misareaux_Coast
16879976,Logging Point,"0",-288.729,-32.055,140.837,"0000770900000000000000000000000000000000",COP,Misareaux_Coast
16879977,Logging Point,"0",29.643,-24.514,361.756,"0000770900000000000000000000000000000000",COP,Misareaux_Coast
16879989,Planar Rift,"0","443.000","-15.000","126.000","00006F0900000000000000000000000000000000",VOIDWATCH,Misareaux_Coast
16879990,Planar Rift,"0","267.000","-15.000","222.000","00006F0900000000000000000000000000000000",VOIDWATCH,Misareaux_Coast
16879991,Planar Rift,"0","517.000","15.000","-313.000","00006F0900000000000000000000000000000000",VOIDWATCH,Misareaux_Coast
16879995,Survival Guide,64,"-61.000","-30.000","261.000","0000810900000000000000000000000000000000",SURVIVAL_GUIDE,Misareaux_Coast
16879996,Ethereal Junction,"0","-66.480","-15.130","18.720","00008F0900000000000000000000000000000000",SOA,Misareaux_Coast
